AllDates,PRC,Pseudo-PRC
2007-09-19,51.07,119.58
2007-09-20,50.79,118.93
2007-09-21,51.24,119.98
2007-09-24,50.59,118.46
2007-09-25,50.22,117.59
2007-09-26,50.41,118.04
2007-09-27,50.6,118.48
2007-09-28,50.27,117.71
2007-10-01,50.64,118.58
2007-10-02,51.72,121.11
2007-10-03,51.93,121.6
2007-10-04,52.4,122.7
2007-10-05,52.71,123.42
2007-10-08,52.43,122.77
2007-10-09,52.57,123.1
2007-10-10,52.3,122.46
2007-10-11,52.42,122.75
2007-10-12,52.07,121.93
2007-10-15,51.42,120.4
2007-10-16,50.2,117.55
2007-10-17,50.03,117.15
2007-10-18,48.85,114.39
2007-10-19,47.57,111.39
2007-10-22,47.78,111.88
2007-10-23,47.78,111.88
2007-10-24,47.48,111.18
2007-10-25,47,110.05
2007-10-26,48.03,112.47
2007-10-29,47.98,112.35
2007-10-30,47.99,112.37
2007-10-31,48.28,113.05
2007-11-01,45.71,107.03
2007-11-02,45.11,105.63
2007-11-05,44.45,104.08
2007-11-06,45.56,106.68
2007-11-07,43.31,101.41
2007-11-08,43.5,101.86
2007-11-09,43.98,102.98
2007-11-12,43.98,102.98
2007-11-13,46.27,108.34
2007-11-14,45.73,107.08
2007-11-15,44.08,103.22
2007-11-16,44.37,103.9
2007-11-19,42.82,100.27
2007-11-20,42.77,100.15
2007-11-21,42.14,98.67
2007-11-23,43.15,101.04
2007-11-26,41.88,98.07
2007-11-27,42.94,100.55
2007-11-28,44.85,105.02
2007-11-29,44.63,104.5
2007-11-30,46.13,108.02
2007-12-03,45.47,106.47
2007-12-04,44.71,104.69
2007-12-05,45.23,107.41
2007-12-06,45.96,109.14
2007-12-07,45.37,107.74
2007-12-10,46.64,110.76
2007-12-11,44.65,106.03
2007-12-12,43.43,103.13
2007-12-13,43.05,102.23
2007-12-14,42.16,100.12
2007-12-17,41.7,99.03
2007-12-18,41.5,98.55
2007-12-19,41.59,98.76
2007-12-20,41.41,98.34
2007-12-21,41.92,99.55
2007-12-24,42.28,100.4
2007-12-26,42.3,100.45
2007-12-27,41.46,98.46
2007-12-28,41.1,97.6
2007-12-31,41.26,97.98
2008-01-02,40.56,96.32
2008-01-03,40.3,95.7
2008-01-04,39.85,94.63
2008-01-07,39.9,94.75
2008-01-08,38.41,91.21
2008-01-09,38.74,92
2008-01-10,39.3,93.33
2008-01-11,38.5,91.43
2008-01-14,39.22,93.14
2008-01-15,37.88,89.95
2008-01-16,38.69,91.88
2008-01-17,36.91,87.65
2008-01-18,35.97,85.42
2008-01-22,37.39,88.79
2008-01-23,40.57,96.34
2008-01-24,39.9,94.75
2008-01-25,39.48,93.75
2008-01-28,41.2,97.84
2008-01-29,41.94,99.6
2008-01-30,42.21,100.24
2008-01-31,44.15,104.84
2008-02-01,45.03,106.93
2008-02-04,44.03,104.56
2008-02-05,42.37,100.62
2008-02-06,42.33,100.52
2008-02-07,43.37,102.99
2008-02-08,42.16,100.12
2008-02-11,42.14,100.07
2008-02-12,42.82,101.69
2008-02-13,43.33,102.9
2008-02-14,42.24,100.31
2008-02-15,42.7,101.4
2008-02-19,42.67,101.33
2008-02-20,42.97,102.04
2008-02-21,42.21,100.24
2008-02-22,42.6,101.16
2008-02-25,42.94,101.97
2008-02-26,42.72,101.45
2008-02-27,42.88,101.83
2008-02-28,41.42,98.36
2008-02-29,39.74,94.37
2008-03-03,39.18,93.04
2008-03-04,38.78,92.09
2008-03-05,37.55,90.69
2008-03-06,36.52,88.2
2008-03-07,36.74,88.73
2008-03-10,35.31,85.28
2008-03-11,37.72,91.1
2008-03-12,37.03,89.43
2008-03-13,37.14,89.7
2008-03-14,35.69,86.2
2008-03-17,35.96,86.85
2008-03-18,38.93,94.02
2008-03-19,38.56,93.13
2008-03-20,41.86,101.1
2008-03-24,42.45,102.52
2008-03-25,40.97,98.95
2008-03-26,39.84,96.22
2008-03-27,38.64,93.32
2008-03-28,38.07,91.95
2008-03-31,37.91,91.56
2008-04-01,40.86,98.68
2008-04-02,40.3,97.33
2008-04-03,40.37,97.5
2008-04-04,39.41,95.18
2008-04-07,39.5,95.4
2008-04-08,38.38,92.7
2008-04-09,37.93,91.61
2008-04-10,37.69,91.03
2008-04-11,36.94,89.22
2008-04-14,35.58,85.93
2008-04-15,35.58,85.93
2008-04-16,36.98,89.31
2008-04-17,37.47,90.5
2008-04-18,38.56,93.13
2008-04-21,37.61,90.84
2008-04-22,37,89.36
2008-04-23,36.86,89.02
2008-04-24,37.87,91.46
2008-04-25,38.3,92.5
2008-04-28,38.18,92.21
2008-04-29,37.86,91.44
2008-04-30,37.54,90.67
2008-05-01,39.39,95.13
2008-05-02,39.79,96.1
2008-05-05,38.97,94.12
2008-05-06,39.24,94.77
2008-05-07,38,91.78
2008-05-08,37.33,90.16
2008-05-09,36.65,88.52
2008-05-12,37.44,90.42
2008-05-13,36.61,88.42
2008-05-14,36.8,88.88
2008-05-15,36.71,88.66
2008-05-16,36.17,87.36
2008-05-19,36.1,87.19
2008-05-20,35.39,85.47
2008-05-21,34.63,83.64
2008-05-22,34.73,83.88
2008-05-23,33.93,81.95
2008-05-27,34.17,82.53
2008-05-28,33.87,81.8
2008-05-29,34.6,83.57
2008-05-30,34.01,82.14
2008-06-02,33.58,81.1
2008-06-03,33.31,80.45
2008-06-04,31.99,78.81
2008-06-05,31.99,78.81
2008-06-06,30.5,75.14
2008-06-09,29.61,72.94
2008-06-10,29.62,72.97
2008-06-11,28.85,71.07
2008-06-12,29.44,72.53
2008-06-13,29.78,73.36
2008-06-16,30.32,74.69
2008-06-17,29.24,72.03
2008-06-18,28.37,69.89
2008-06-19,28.14,69.32
2008-06-20,27.1,66.76
2008-06-23,25.88,63.76
2008-06-24,26.62,65.58
2008-06-25,26.61,65.55
2008-06-26,24.81,61.12
2008-06-27,24.59,60.58
2008-06-30,23.87,58.8
2008-07-01,23.81,58.66
2008-07-02,22.54,55.53
2008-07-03,22.4,55.18
2008-07-07,21.53,53.04
2008-07-08,23.54,57.99
2008-07-09,22.06,54.35
2008-07-10,22.36,55.08
2008-07-11,21.67,53.38
2008-07-14,20.15,49.64
2008-07-15,18.52,45.62
2008-07-16,22.67,55.85
2008-07-17,26.5,65.28
2008-07-18,27.49,67.72
2008-07-21,28.56,70.36
2008-07-22,32.35,79.69
2008-07-23,33.44,82.38
2008-07-24,30.64,75.48
2008-07-25,29.58,72.87
2008-07-28,28.06,69.13
2008-07-29,32.22,79.37
2008-07-30,33.61,82.8
2008-07-31,32.9,81.05
2008-08-01,33.33,82.11
2008-08-04,32.62,80.36
2008-08-05,33.58,82.72
2008-08-06,33.45,82.4
2008-08-07,31.52,77.65
2008-08-08,32.25,79.45
2008-08-11,33.38,82.23
2008-08-12,31.13,76.69
2008-08-13,28.86,71.1
2008-08-14,30.18,74.35
2008-08-15,30.7,75.63
2008-08-18,29.3,72.18
2008-08-19,28.08,69.18
2008-08-20,29.29,72.16
2008-08-21,29.04,71.54
2008-08-22,30.21,74.42
2008-08-25,28.96,71.34
2008-08-26,29.02,71.49
2008-08-27,29.65,73.04
2008-08-28,31.43,77.43
2008-08-29,31.14,76.71
2008-09-02,32.63,80.38
2008-09-03,32.96,82.77
2008-09-04,30.6,76.85
2008-09-05,32.23,80.94
2008-09-08,34.73,87.22
2008-09-09,32.52,81.67
2008-09-10,32.4,81.37
2008-09-11,33.06,83.03
2008-09-12,33.74,84.73
2008-09-15,26.55,66.68
2008-09-16,29.55,74.21
2008-09-17,27.2,68.31
2008-09-18,30.58,76.8
2008-09-19,37.48,94.13
2008-09-22,34.15,85.76
2008-09-23,33.3,83.63
2008-09-24,33.07,83.05
2008-09-25,34.37,86.32
2008-09-26,36.7,92.17
2008-09-29,30.25,75.97
2008-09-30,35,87.9
2008-10-01,38.13,95.76
2008-10-02,36.37,91.34
2008-10-03,34.48,86.59
2008-10-06,32.22,80.92
2008-10-07,23.77,59.69
2008-10-08,22.1,55.5
2008-10-09,19.63,49.3
2008-10-10,20.87,52.41
2008-10-13,22.79,57.23
2008-10-14,26.53,66.63
2008-10-15,23.82,59.82
2008-10-16,24.25,60.9
2008-10-17,23.24,58.36
2008-10-20,24.4,61.28
2008-10-21,23.97,60.2
2008-10-22,22.66,56.91
2008-10-23,23,57.76
2008-10-24,21.07,52.91
2008-10-27,20.53,51.56
2008-10-28,23.02,57.81
2008-10-29,22.32,56.05
2008-10-30,22.78,57.21
2008-10-31,24.17,60.7
2008-11-03,23.61,59.29
2008-11-04,24.53,61.6
2008-11-05,21.75,54.62
2008-11-06,20.12,50.53
2008-11-07,20.49,51.46
2008-11-10,19.48,48.92
2008-11-11,18.69,46.94
2008-11-12,17,42.69
2008-11-13,17.1,42.94
2008-11-14,16.42,41.24
2008-11-17,15.03,37.75
2008-11-18,15.19,38.15
2008-11-19,13.06,32.8
2008-11-20,11.25,28.25
2008-11-21,11.47,28.81
2008-11-24,14.59,36.64
2008-11-25,14.8,37.17
2008-11-26,15.43,38.75
2008-11-28,16.25,40.81
2008-12-01,12.85,32.27
2008-12-02,14.37,36.09
2008-12-03,15.05,38.6
2008-12-04,14.34,36.78
2008-12-05,15.24,39.09
2008-12-08,17.84,45.76
2008-12-09,16.95,43.47
2008-12-10,16.69,42.81
2008-12-11,14.91,38.24
2008-12-12,14.93,38.29
2008-12-15,14.11,36.19
2008-12-16,15.1,38.73
2008-12-17,14.62,37.5
2008-12-18,13.96,35.8
2008-12-19,13.8,35.39
2008-12-22,13.53,34.7
2008-12-23,12.75,32.7
2008-12-24,13.53,34.7
2008-12-26,13.36,34.27
2008-12-29,12.94,33.19
2008-12-30,13.24,33.96
2008-12-31,14.08,36.11
2009-01-02,14.33,36.75
2009-01-05,13.98,35.86
2009-01-06,14.28,36.62
2009-01-07,13.71,35.16
2009-01-08,13.54,34.73
2009-01-09,12.99,33.32
2009-01-12,11.43,29.32
2009-01-13,10.65,27.31
2009-01-14,10.2,26.16
2009-01-15,8.32,21.34
2009-01-16,7.18,18.41
2009-01-20,5.1,13.08
2009-01-21,6.68,17.13
2009-01-22,5.71,14.64
2009-01-23,6.24,16
2009-01-26,6,15.39
2009-01-27,6.5,16.67
2009-01-28,7.39,18.95
2009-01-29,6.78,17.39
2009-01-30,6.58,16.88
2009-02-02,6,15.39
2009-02-03,5.3,13.59
2009-02-04,4.7,12.05
2009-02-05,4.84,12.41
2009-02-06,6.13,15.72
2009-02-09,6.89,17.67
2009-02-10,5.56,14.26
2009-02-11,6.07,15.57
2009-02-12,5.87,15.06
2009-02-13,5.57,14.29
2009-02-17,4.9,12.57
2009-02-18,4.57,11.72
2009-02-19,3.93,10.08
2009-02-20,3.79,9.72
2009-02-23,3.91,10.03
2009-02-24,4.73,12.13
2009-02-25,5.16,13.23
2009-02-26,5.32,13.64
2009-02-27,3.95,10.13
2009-03-02,3.63,9.31
2009-03-03,3.65,9.36
2009-03-04,3.59,9.23
2009-03-05,3.17,8.15
2009-03-06,3.14,8.08
2009-03-09,3.75,9.64
2009-03-10,4.79,12.32
2009-03-11,4.93,12.68
2009-03-12,5.85,15.05
2009-03-13,5.76,14.81
2009-03-16,6.18,15.89
2009-03-17,6.27,16.13
2009-03-18,7.67,19.73
2009-03-19,6.93,17.82
2009-03-20,6.19,15.92
2009-03-23,7.8,20.06
2009-03-24,7.22,18.57
2009-03-25,7.7,19.8
2009-03-26,7.58,19.49
2009-03-27,7.34,18.88
2009-03-30,6.03,15.51
2009-03-31,6.82,17.54
2009-04-01,7.05,18.13
2009-04-02,7.24,18.62
2009-04-03,7.6,19.55
2009-04-06,7.48,19.24
2009-04-07,7.36,18.93
2009-04-08,7.06,18.16
2009-04-09,9.55,24.56
2009-04-13,11.02,28.34
2009-04-14,10.09,25.95
2009-04-15,10.44,26.85
2009-04-16,10.34,26.59
2009-04-17,10.6,27.26
2009-04-20,8.02,20.63
2009-04-21,8.76,22.53
2009-04-22,8.26,21.24
2009-04-23,8.82,22.68
2009-04-24,9.1,23.4
2009-04-27,8.92,22.94
2009-04-28,8.15,20.96
2009-04-29,8.68,22.32
2009-04-30,8.93,22.97
2009-05-01,8.7,22.38
2009-05-04,10.38,26.7
2009-05-05,10.84,27.88
2009-05-06,12.69,32.64
2009-05-07,13.51,34.75
2009-05-08,14.17,36.44
2009-05-11,12.94,33.28
2009-05-12,12.26,31.53
2009-05-13,11.01,28.32
2009-05-14,11.31,29.09
2009-05-15,10.67,27.44
2009-05-18,11.73,30.17
2009-05-19,11.25,28.93
2009-05-20,11.49,29.55
2009-05-21,11.41,29.35
2009-05-22,11.07,28.47
2009-05-26,10.98,28.24
2009-05-27,10.91,28.06
2009-05-28,11.3,29.06
2009-05-29,11.27,28.99
2009-06-01,11.21,28.83
2009-06-02,11.41,29.35
2009-06-03,11.21,28.86
2009-06-04,11.87,30.56
2009-06-05,11.86,30.53
2009-06-08,12.06,31.04
2009-06-09,12.06,31.04
2009-06-10,11.98,30.84
2009-06-11,12.97,33.39
2009-06-12,13.72,35.32
2009-06-15,13.33,34.31
2009-06-16,12.73,32.77
2009-06-17,12.3,31.66
2009-06-18,12.9,33.21
2009-06-19,13.22,34.03
2009-06-22,11.94,30.74
2009-06-23,12.23,31.48
2009-06-24,12.35,31.79
2009-06-25,12.35,31.79
2009-06-26,12.75,32.82
2009-06-29,13.19,33.95
2009-06-30,13.2,33.98
2009-07-01,13.05,33.59
2009-07-02,12.64,32.54
2009-07-06,12.15,31.28
2009-07-07,12.15,31.28
2009-07-08,11.84,30.48
2009-07-09,11.97,30.81
2009-07-10,11.88,30.58
2009-07-13,12.99,33.44
2009-07-14,12.91,33.23
2009-07-15,13.42,34.55
2009-07-16,13.17,33.9
2009-07-17,12.89,33.18
2009-07-20,12.24,31.51
2009-07-21,12.19,31.38
2009-07-22,12.23,31.48
2009-07-23,12.69,32.67
2009-07-24,12.51,32.2
2009-07-27,13.09,33.7
2009-07-28,13.34,34.34
2009-07-29,13.52,34.8
2009-07-30,13.97,35.96
2009-07-31,14.79,38.07
2009-08-03,15.32,39.44
2009-08-04,15.64,40.26
2009-08-05,16.66,42.89
2009-08-06,16.7,42.99
2009-08-07,16.42,42.27
2009-08-10,16.68,42.94
2009-08-11,15.85,40.8
2009-08-12,15.93,41.01
2009-08-13,17,43.76
2009-08-14,17.39,44.76
2009-08-17,16.56,42.63
2009-08-18,16.9,43.5
2009-08-19,16.75,43.12
2009-08-20,17.14,44.12
2009-08-21,17.46,44.95
2009-08-24,17.35,44.66
2009-08-25,17.75,45.69
2009-08-26,17.79,45.79
2009-08-27,17.92,46.13
2009-08-28,17.98,46.28
2009-08-31,17.59,45.28
2009-09-01,16.46,42.37
2009-09-02,16.27,41.91
2009-09-03,16.84,43.38
2009-09-04,17.09,44.02
2009-09-08,17.02,43.84
2009-09-09,17.04,43.89
2009-09-10,17.22,44.35
2009-09-11,16.97,43.71
2009-09-14,16.99,43.76
2009-09-15,16.79,43.25
2009-09-16,17.25,44.43
2009-09-17,17.61,45.36
2009-09-18,17.63,45.41
2009-09-21,17.25,44.43
2009-09-22,17.61,45.36
2009-09-23,17.5,45.08
2009-09-24,16.98,43.74
2009-09-25,16.6,42.76
2009-09-28,17.22,44.35
2009-09-29,17.16,44.2
2009-09-30,16.92,43.58
2009-10-01,16.21,41.75
2009-10-02,16.34,42.09
2009-10-05,16.96,43.68
2009-10-06,17,43.79
2009-10-07,17.35,44.69
2009-10-08,17.33,44.64
2009-10-09,17.5,45.08
2009-10-12,18.03,46.44
2009-10-13,17.81,45.87
2009-10-14,18.59,47.88
2009-10-15,18.1,46.62
2009-10-16,17.26,44.46
2009-10-19,17.16,44.2
2009-10-20,17.01,43.81
2009-10-21,16.51,42.53
2009-10-22,16.52,42.55
2009-10-23,16.22,41.78
2009-10-26,15.4,39.67
2009-10-27,15.45,39.8
2009-10-28,15.01,38.66
2009-10-29,15.73,40.52
2009-10-30,14.58,37.55
2009-11-02,14.63,37.68
2009-11-03,14.8,38.12
2009-11-04,14.7,37.86
2009-11-05,15.13,38.97
2009-11-06,15.05,38.77
2009-11-09,15.77,40.62
2009-11-10,16.03,41.29
2009-11-11,16.43,42.32
2009-11-12,16.06,41.37
2009-11-13,15.98,41.16
2009-11-16,15.87,40.88
2009-11-17,15.77,40.62
2009-11-18,16.35,42.11
2009-11-19,16.08,41.42
2009-11-20,16.09,41.44
2009-11-23,16.29,41.96
2009-11-24,16.1,41.47
2009-11-25,15.95,41.08
2009-11-27,15.47,39.85
2009-11-30,15.85,40.83
2009-12-01,15.9,40.95
2009-12-02,15.65,40.34
2009-12-03,15.76,40.62
2009-12-04,16.28,41.96
2009-12-07,15.89,40.96
2009-12-08,15.41,39.72
2009-12-09,15.39,39.67
2009-12-10,15.21,39.2
2009-12-11,15.63,40.28
2009-12-14,15.63,40.28
2009-12-15,15.19,39.15
2009-12-16,15.28,39.38
2009-12-17,14.86,38.3
2009-12-18,15.03,38.74
2009-12-21,15.28,39.38
2009-12-22,15.33,39.51
2009-12-23,15.19,39.15
2009-12-24,15.25,39.31
2009-12-28,15.29,39.41
2009-12-29,15.12,38.97
2009-12-30,15.07,38.84
2009-12-31,15.06,38.82
2010-01-04,15.69,40.44
2010-01-05,16.2,41.75
2010-01-06,16.39,42.24
2010-01-07,16.93,43.64
2010-01-08,16.78,43.25
2010-01-11,16.93,43.64
2010-01-12,16.36,42.17
2010-01-13,16.62,42.84
2010-01-14,16.82,43.35
2010-01-15,16.26,41.91
2010-01-19,16.32,42.06
2010-01-20,16.49,42.5
2010-01-21,15.47,39.87
2010-01-22,14.9,38.4
2010-01-25,14.98,38.61
2010-01-26,14.77,38.07
2010-01-27,15.19,39.15
2010-01-28,15.37,39.61
2010-01-29,15.18,39.12
2010-02-01,15.42,39.74
2010-02-02,15.6,40.21
2010-02-03,15.53,40.03
2010-02-04,14.75,38.02
2010-02-05,15,38.66
2010-02-08,14.48,37.32
2010-02-09,14.47,37.29
2010-02-10,14.67,37.81
2010-02-11,14.63,37.71
2010-02-12,14.45,37.24
2010-02-16,15.16,39.07
2010-02-17,15.66,40.36
2010-02-18,15.88,40.93
2010-02-19,15.88,40.93
2010-02-22,16.21,41.78
2010-02-23,15.94,41.08
2010-02-24,16.33,42.09
2010-02-25,16.55,42.66
2010-02-26,16.66,42.94
2010-03-01,16.71,43.07
2010-03-02,16.46,42.42
2010-03-03,16.37,42.22
2010-03-04,16.4,42.3
2010-03-05,16.7,43.07
2010-03-08,16.74,43.17
2010-03-09,16.8,43.33
2010-03-10,17.11,44.13
2010-03-11,17.12,44.15
2010-03-12,16.85,43.46
2010-03-15,16.85,43.46
2010-03-16,17.03,43.92
2010-03-17,17.27,44.54
2010-03-18,17.08,44.05
2010-03-19,16.82,43.38
2010-03-22,16.96,43.74
2010-03-23,17.13,44.18
2010-03-24,17.57,45.31
2010-03-25,17.74,45.75
2010-03-26,17.9,46.16
2010-03-29,18.04,46.52
2010-03-30,17.76,45.8
2010-03-31,17.85,46.03
2010-04-01,18.04,46.52
2010-04-05,18.13,46.76
2010-04-06,18.49,47.69
2010-04-07,18.62,48.02
2010-04-08,18.65,48.1
2010-04-09,18.59,47.94
2010-04-12,18.66,48.12
2010-04-13,18.67,48.15
2010-04-14,19.4,50.03
2010-04-15,19.48,50.24
2010-04-16,18.41,47.48
2010-04-19,18.39,47.43
2010-04-20,18.61,47.99
2010-04-21,18.28,47.14
2010-04-22,18.54,47.81
2010-04-23,18.43,47.53
2010-04-26,18.05,46.55
2010-04-27,17.47,45.05
2010-04-28,17.78,45.85
2010-04-29,18.3,47.2
2010-04-30,17.83,45.98
2010-05-03,18.06,46.58
2010-05-04,17.56,45.29
2010-05-05,17.53,45.21
2010-05-06,16.28,41.99
2010-05-07,16.18,41.73
2010-05-10,17.3,44.62
2010-05-11,17.16,44.26
2010-05-12,17.07,44.02
2010-05-13,16.87,43.51
2010-05-14,16.34,42.14
2010-05-17,16.35,42.17
2010-05-18,15.95,41.13
2010-05-19,16.31,42.06
2010-05-20,15.3,39.46
2010-05-21,15.99,41.24
2010-05-24,15.4,39.72
2010-05-25,15.49,39.95
2010-05-26,15.47,39.9
2010-05-27,16.18,41.73
2010-05-28,15.74,40.59
2010-06-01,15.44,39.82
2010-06-02,15.89,41.01
2010-06-03,15.81,40.8
2010-06-04,15.35,39.61
2010-06-07,14.83,38.27
2010-06-08,15.33,39.56
2010-06-09,15.01,38.73
2010-06-10,15.46,39.9
2010-06-11,15.6,40.26
2010-06-14,15.41,39.77
2010-06-15,15.799,40.77
2010-06-16,15.87,40.95
2010-06-17,15.82,40.83
2010-06-18,15.82,40.83
2010-06-21,15.79,40.75
2010-06-22,15.58,40.21
2010-06-23,15.43,39.82
2010-06-24,15.02,38.76
2010-06-25,15.42,39.79
2010-06-28,15.24,39.33
2010-06-29,14.57,37.6
2010-06-30,14.37,37.08
2010-07-01,14.02,36.18
2010-07-02,13.84,35.72
2010-07-06,14.06,36.28
2010-07-07,14.71,37.96
2010-07-08,14.86,38.35
2010-07-09,15.11,38.99
2010-07-12,15.21,39.25
2010-07-13,15.67,40.44
2010-07-14,15.67,40.44
2010-07-15,15.39,39.72
2010-07-16,13.98,36.08
2010-07-19,13.61,35.12
2010-07-20,13.77,35.53
2010-07-21,13.36,34.48
2010-07-22,13.66,35.25
2010-07-23,13.74,35.46
2010-07-26,14.15,36.52
2010-07-27,14.19,36.62
2010-07-28,13.99,36.1
2010-07-29,14.03,36.21
2010-07-30,14.04,36.23
2010-08-02,14.44,37.26
2010-08-03,14.34,37.01
2010-08-04,14.19,36.62
2010-08-05,14.02,36.18
2010-08-06,13.96,36.03
2010-08-09,13.91,35.9
2010-08-10,13.63,35.17
2010-08-11,13.19,34.04
2010-08-12,13.0625,33.71
2010-08-13,13.23,34.14
2010-08-16,13.19,34.04
2010-08-17,13.21,34.09
2010-08-18,13.32,34.37
2010-08-19,13.02,33.6
2010-08-20,12.87,33.21
2010-08-23,12.87,33.21
2010-08-24,12.64,32.62
2010-08-25,12.66,32.67
2010-08-26,12.47,32.18
2010-08-27,12.64,32.62
2010-08-30,12.32,31.79
2010-08-31,12.46,32.15
2010-09-01,13.2075,34.11
2010-09-02,13.28,34.3
2010-09-03,13.5,34.86
2010-09-07,13.21,34.12
2010-09-08,13.37,34.53
2010-09-09,13.5,34.86
2010-09-10,13.55,34.99
2010-09-13,13.95,36.03
2010-09-14,13.68,35.33
2010-09-15,13.71,35.41
2010-09-16,13.55,34.99
2010-09-17,13.4,34.61
2010-09-20,13.74,35.48
2010-09-21,13.65,35.25
2010-09-22,13.42,34.66
2010-09-23,13.17,34.01
2010-09-24,13.6,35.12
2010-09-27,13.24,34.19
2010-09-28,13.27,34.27
2010-09-29,13.11,33.86
2010-09-30,13.1025,33.84
2010-10-01,13.3,34.35
2010-10-04,13.15,33.96
2010-10-05,13.56,35.02
2010-10-06,13.39,34.58
2010-10-07,13.31,34.37
2010-10-08,13.18,34.04
2010-10-11,13.15,33.96
2010-10-12,13.52,34.92
2010-10-13,13.29,34.32
2010-10-14,12.6,32.54
2010-10-15,11.98,30.94
2010-10-18,12.34,31.87
2010-10-19,11.8,30.47
2010-10-20,11.75,30.35
2010-10-21,11.36,29.34
2010-10-22,11.44,29.54
2010-10-25,11.16,28.82
2010-10-26,11.3,29.18
2010-10-27,11.54,29.8
2010-10-28,11.53,29.78
2010-10-29,11.449,29.57
2010-11-01,11.5,29.7
2010-11-02,11.4,29.44
2010-11-03,11.52,29.75
2010-11-04,12.13,31.33
2010-11-05,12.36,31.92
2010-11-08,12.6,32.54
2010-11-09,12.27,31.69
2010-11-10,12.57,32.46
2010-11-11,12.37,31.95
2010-11-12,12.12,31.3
2010-11-15,12.1,31.25
2010-11-16,11.94,30.84
2010-11-17,11.62,30.01
2010-11-18,11.7,30.22
2010-11-19,11.66,30.11
2010-11-22,11.3,29.18
2010-11-23,11.09,28.64
2010-11-24,11.28,29.13
2010-11-26,11.14,28.77
2010-11-29,11.31,29.21
2010-11-30,10.95,28.28
2010-12-01,11.29,29.18
2010-12-02,11.68,30.19
2010-12-03,11.86,30.66
2010-12-06,11.64,30.09
2010-12-07,11.57,29.91
2010-12-08,12,31.02
2010-12-09,12.65,32.7
2010-12-10,12.8,33.09
2010-12-13,12.54,32.41
2010-12-14,12.4,32.05
2010-12-15,12.29,31.77
2010-12-16,12.52,32.36
2010-12-17,12.57,32.49
2010-12-20,12.62,32.62
2010-12-21,12.98,33.55
2010-12-22,13.38,34.59
2010-12-23,13.06,33.76
2010-12-27,13.27,34.3
2010-12-28,13.34,34.48
2010-12-29,13.31,34.4
2010-12-30,13.28,34.33
2010-12-31,13.34,34.48
2011-01-03,14.19,36.68
2011-01-04,14.24,36.81
2011-01-05,14.5,37.48
2011-01-06,14.44,37.33
2011-01-07,14.25,36.83
2011-01-10,14.4,37.22
2011-01-11,14.69,37.97
2011-01-12,14.99,38.75
2011-01-13,14.77,38.18
2011-01-14,15.25,39.42
2011-01-18,15,38.77
2011-01-19,14.37,37.14
2011-01-20,14.54,37.58
2011-01-21,14.25,36.83
2011-01-24,13.92,35.98
2011-01-25,13.63,35.23
2011-01-26,13.55,35.02
2011-01-27,13.67,35.33
2011-01-28,13.6,35.15
2011-01-31,13.73,35.49
2011-02-01,14.31,36.99
2011-02-02,14.24,36.81
2011-02-03,14.43,37.3
2011-02-04,14.29,36.94
2011-02-07,14.67,37.92
2011-02-08,14.61,37.76
2011-02-09,14.64,37.84
2011-02-10,14.49,37.45
2011-02-11,14.77,38.18
2011-02-14,14.89,38.49
2011-02-15,14.77,38.18
2011-02-16,14.84,38.36
2011-02-17,14.81,38.28
2011-02-18,14.75,38.13
2011-02-22,14.18,36.65
2011-02-23,14.17,36.63
2011-02-24,13.97,36.11
2011-02-25,14.2,36.7
2011-02-28,14.29,36.94
2011-03-01,13.93,36.01
2011-03-02,13.83,35.77
2011-03-03,14.27,36.91
2011-03-04,14.12,36.52
2011-03-07,14.03,36.29
2011-03-08,14.69,38
2011-03-09,14.59,37.74
2011-03-10,14.26,36.89
2011-03-11,14.38,37.2
2011-03-14,14.23,36.81
2011-03-15,13.96,36.11
2011-03-16,13.69,35.41
2011-03-17,13.98,36.16
2011-03-18,14.04,36.32
2011-03-21,14.05,36.34
2011-03-22,13.88,35.9
2011-03-23,13.65,35.31
2011-03-24,13.48,34.87
2011-03-25,13.34,34.51
2011-03-28,13.37,34.58
2011-03-29,13.35,34.53
2011-03-30,13.45,34.79
2011-03-31,13.33,34.48
2011-04-01,13.37,34.58
2011-04-04,13.44,34.77
2011-04-05,13.47,34.84
2011-04-06,13.72,35.49
2011-04-07,13.61,35.21
2011-04-08,13.48,34.87
2011-04-11,13.49,34.89
2011-04-12,13.47,34.84
2011-04-13,13.27,34.33
2011-04-14,13.13,33.96
2011-04-15,12.82,33.16
2011-04-18,12.42,32.13
2011-04-19,12.34,31.92
2011-04-20,12.27,31.74
2011-04-21,12.31,31.84
2011-04-25,12.44,32.18
2011-04-26,12.23,31.64
2011-04-27,12.33,31.89
2011-04-28,12.42,32.13
2011-04-29,12.28,31.76
2011-05-02,12.34,31.92
2011-05-03,12.6,32.59
2011-05-04,12.49,32.31
2011-05-05,12.3,31.82
2011-05-06,12.31,31.84
2011-05-09,12.18,31.51
2011-05-10,12.28,31.76
2011-05-11,12.25,31.69
2011-05-12,12.2,31.56
2011-05-13,11.93,30.86
2011-05-16,11.86,30.68
2011-05-17,11.9,30.78
2011-05-18,11.79,30.5
2011-05-19,11.69,30.24
2011-05-20,11.58,29.95
2011-05-23,11.42,29.54
2011-05-24,11.46,29.64
2011-05-25,11.38,29.44
2011-05-26,11.46,29.64
2011-05-27,11.69,30.24
2011-05-31,11.75,30.39
2011-06-01,11.24,29.1
2011-06-02,11.29,29.23
