AllDates,PRC,Pseudo-PRC
2007-09-21,67.23,69.3
2007-09-24,66.76,68.82
2007-09-25,67.08,69.15
2007-09-26,67.53,69.61
2007-09-27,67.47,69.55
2007-09-28,67.65,69.73
2007-10-01,68.59,70.7
2007-10-02,68.95,71.07
2007-10-03,68.91,71.03
2007-10-04,68.92,71.04
2007-10-05,69.39,71.53
2007-10-08,69.37,71.51
2007-10-09,70.11,72.27
2007-10-10,68.53,70.64
2007-10-11,68.13,70.23
2007-10-12,68.09,70.19
2007-10-15,66.79,68.85
2007-10-16,66.24,68.28
2007-10-17,65.8,67.83
2007-10-18,64.88,66.88
2007-10-19,63.27,65.22
2007-10-22,63.54,65.5
2007-10-23,64.27,66.25
2007-10-24,63.84,65.81
2007-10-25,61.79,63.69
2007-10-26,62.15,64.06
2007-10-29,63.2,65.15
2007-10-30,62.81,64.75
2007-10-31,63.12,65.06
2007-11-01,59.29,61.12
2007-11-02,59.12,60.94
2007-11-05,59.53,61.36
2007-11-06,62.05,63.96
2007-11-07,57.9,59.68
2007-11-08,56,57.73
2007-11-09,57.06,58.82
2007-11-12,56.78,58.53
2007-11-13,59.18,61
2007-11-14,59.43,61.26
2007-11-15,56.95,58.7
2007-11-16,56.44,58.18
2007-11-19,55.35,57.06
2007-11-20,54.44,56.12
2007-11-21,51.33,52.91
2007-11-23,53.03,54.66
2007-11-26,52.56,54.18
2007-11-27,54.49,56.17
2007-11-28,57.72,59.5
2007-11-29,57.33,59.1
2007-11-30,58.13,59.92
2007-12-03,56.9,58.65
2007-12-04,55.65,57.36
2007-12-05,58.15,60.15
2007-12-06,61.35,63.46
2007-12-07,61.45,63.56
2007-12-10,61.51,63.62
2007-12-11,59.25,61.29
2007-12-12,58.21,60.21
2007-12-13,57.05,59.01
2007-12-14,55.65,57.56
2007-12-17,55.01,56.9
2007-12-18,56.7,58.65
2007-12-19,56.89,58.84
2007-12-20,56.74,58.69
2007-12-21,58.33,60.33
2007-12-24,59.98,62.04
2007-12-26,59.52,61.56
2007-12-27,58.01,60
2007-12-28,57.94,59.93
2007-12-31,58.3,60.3
2008-01-02,56.3,58.23
2008-01-03,56.45,58.39
2008-01-04,55.3,57.2
2008-01-07,56.3,58.23
2008-01-08,55.55,57.46
2008-01-09,56.48,58.42
2008-01-10,57.81,59.8
2008-01-11,57.68,59.66
2008-01-14,59.32,61.36
2008-01-15,57.86,59.85
2008-01-16,57.91,59.9
2008-01-17,54.27,56.13
2008-01-18,52.05,53.84
2008-01-22,52.41,54.21
2008-01-23,54.81,56.69
2008-01-24,55.04,56.93
2008-01-25,53.22,55.05
2008-01-28,54.75,56.63
2008-01-29,56.73,58.68
2008-01-30,54.37,56.24
2008-01-31,54.97,56.86
2008-02-01,55.73,57.64
2008-02-04,55.43,57.33
2008-02-05,52.93,54.75
2008-02-06,52.1,53.89
2008-02-07,51.65,53.42
2008-02-08,50.68,52.42
2008-02-11,44.74,46.28
2008-02-12,46.14,47.73
2008-02-13,45.52,47.08
2008-02-14,45.5,47.06
2008-02-15,46.11,47.69
2008-02-19,47.03,48.65
2008-02-20,47.9,49.55
2008-02-21,47.59,49.22
2008-02-22,48.88,50.56
2008-02-25,50.38,52.11
2008-02-26,51.42,53.19
2008-02-27,52.25,54.04
2008-02-28,50.15,51.87
2008-02-29,46.86,48.47
2008-03-03,46.69,48.29
2008-03-04,45.83,47.4
2008-03-05,44.61,46.35
2008-03-06,42.88,44.55
2008-03-07,42.88,44.55
2008-03-10,41.95,43.59
2008-03-11,44,45.72
2008-03-12,43.65,45.35
2008-03-13,42.48,44.14
2008-03-14,41.18,42.79
2008-03-17,39.8,41.35
2008-03-18,43.67,45.37
2008-03-19,42.18,43.82
2008-03-20,45.0099,46.76
2008-03-24,46.11,47.91
2008-03-25,45.81,47.6
2008-03-26,44.06,45.78
2008-03-27,43.46,45.15
2008-03-28,42.8,44.47
2008-03-31,43.25,44.94
2008-04-01,47,48.83
2008-04-02,46.87,48.7
2008-04-03,46.99,48.82
2008-04-04,47.3,49.14
2008-04-07,48.04,49.91
2008-04-08,46.75,48.57
2008-04-09,45.56,47.34
2008-04-10,45.56,47.34
2008-04-11,44.05,45.77
2008-04-14,43.29,44.98
2008-04-15,44.11,45.83
2008-04-16,45.47,47.24
2008-04-17,46.17,47.97
2008-04-18,48.23,50.11
2008-04-21,46.54,48.35
2008-04-22,45.27,47.04
2008-04-23,43.86,45.57
2008-04-24,46.97,48.8
2008-04-25,47.53,49.38
2008-04-28,47.04,48.87
2008-04-29,47,48.83
2008-04-30,46.2,48
2008-05-01,48.15,50.03
2008-05-02,49.04,50.95
2008-05-05,47.39,49.24
2008-05-06,48.4,50.29
2008-05-07,45.08,46.84
2008-05-08,44.15,45.87
2008-05-09,40.28,41.85
2008-05-12,38.37,39.87
2008-05-13,39.16,40.69
2008-05-14,39.44,40.98
2008-05-15,39.57,41.11
2008-05-16,39.34,40.87
2008-05-19,38.95,40.47
2008-05-20,38.12,39.61
2008-05-21,36.96,38.4
2008-05-22,37.81,39.28
2008-05-23,36.95,38.39
2008-05-27,36.62,38.05
2008-05-28,34.91,36.27
2008-05-29,35.34,36.72
2008-05-30,36,37.4
2008-06-02,35.87,37.27
2008-06-03,36.01,37.41
2008-06-04,35.72,37.32
2008-06-05,36.41,38.04
2008-06-06,33.93,35.45
2008-06-09,33.49,34.99
2008-06-10,34.28,35.82
2008-06-11,33.26,34.75
2008-06-12,33.68,35.19
2008-06-13,34.18,35.71
2008-06-16,34.01,35.53
2008-06-17,32.28,33.73
2008-06-18,31.52,32.93
2008-06-19,33.07,34.55
2008-06-20,32.1,33.54
2008-06-23,30.3,31.66
2008-06-24,29.83,31.17
2008-06-25,29.74,31.07
2008-06-26,28.09,29.35
2008-06-27,27.75,28.99
2008-06-30,26.46,27.65
2008-07-01,26.73,27.93
2008-07-02,26.75,27.95
2008-07-03,26.24,27.42
2008-07-07,25.94,27.1
2008-07-08,27.4,28.63
2008-07-09,26.14,27.31
2008-07-10,23.99,25.07
2008-07-11,23.08,24.11
2008-07-14,22.55,23.56
2008-07-15,20.64,21.56
2008-07-16,23.28,24.32
2008-07-17,24.92,26.04
2008-07-18,25.07,26.19
2008-07-21,26.53,27.72
2008-07-22,28.14,29.4
2008-07-23,30.1,31.45
2008-07-24,27.43,28.66
2008-07-25,27.24,28.46
2008-07-28,23.96,25.03
2008-07-29,25.85,27.01
2008-07-30,26.76,27.96
2008-07-31,26.05,27.22
2008-08-01,26.79,27.99
2008-08-04,26.69,27.89
2008-08-05,29.89,31.23
2008-08-06,29.09,30.39
2008-08-07,23.84,24.91
2008-08-08,24.87,25.98
2008-08-11,24.47,25.57
2008-08-12,22.85,23.87
2008-08-13,22.05,23.04
2008-08-14,22.82,23.84
2008-08-15,22.99,24.02
2008-08-18,21.6,22.57
2008-08-19,20.32,21.23
2008-08-20,20.8,21.73
2008-08-21,19.78,20.67
2008-08-22,19.87,20.76
2008-08-25,18.78,19.62
2008-08-26,19.64,20.52
2008-08-27,20,20.9
2008-08-28,21.51,22.47
2008-08-29,21.49,22.45
2008-09-02,21.96,22.94
2008-09-03,22.58,23.82
2008-09-04,21.22,22.39
2008-09-05,22.34,23.57
2008-09-08,22.76,24.01
2008-09-09,18.37,19.38
2008-09-10,17.5,18.46
2008-09-11,17.55,18.52
2008-09-12,12.14,12.81
2008-09-15,4.76,5.02
2008-09-16,3.75,3.96
2008-09-17,2.05,2.16
2008-09-18,2.69,2.84
2008-09-19,3.85,4.06
2008-09-22,4.72,4.98
2008-09-23,5,5.27
2008-09-24,3.31,3.49
2008-09-25,3.02,3.19
2008-09-26,3.15,3.32
2008-09-29,2.5,2.64
2008-09-30,3.33,3.51
2008-10-01,3.95,4.17
2008-10-02,4,4.22
2008-10-03,3.86,4.07
2008-10-06,3.87,4.08
2008-10-07,3.51,3.7
2008-10-08,3.19,3.37
2008-10-09,2.39,2.52
2008-10-10,2.33,2.46
2008-10-13,2.57,2.71
2008-10-14,2.8,2.95
2008-10-15,2.43,2.56
2008-10-16,2.43,2.56
2008-10-17,2.1,2.22
2008-10-20,2.31,2.44
2008-10-21,2.21,2.33
2008-10-22,2.11,2.23
2008-10-23,2.1,2.22
2008-10-24,1.7,1.79
2008-10-27,1.35,1.42
2008-10-28,1.83,1.93
2008-10-29,1.55,1.64
2008-10-30,1.63,1.72
2008-10-31,1.91,2.02
2008-11-03,2.14,2.26
2008-11-04,2.41,2.54
2008-11-05,2.06,2.17
2008-11-06,1.87,1.97
2008-11-07,2.11,2.23
2008-11-10,2.28,2.41
2008-11-11,2.26,2.38
2008-11-12,2.03,2.14
2008-11-13,2.06,2.17
2008-11-14,2.08,2.19
2008-11-17,1.91,2.02
2008-11-18,1.95,2.06
2008-11-19,1.56,1.65
2008-11-20,1.44,1.52
2008-11-21,1.6,1.69
2008-11-24,1.77,1.87
2008-11-25,1.77,1.87
2008-11-26,1.95,2.06
2008-11-28,2.01,2.12
2008-12-01,1.65,1.74
2008-12-02,1.87,1.97
2008-12-03,2.01,2.12
2008-12-04,1.84,1.94
2008-12-05,1.94,2.05
2008-12-08,1.93,2.04
2008-12-09,1.93,2.04
2008-12-10,1.75,1.85
2008-12-11,1.73,1.83
2008-12-12,1.8,1.9
2008-12-15,1.74,1.84
2008-12-16,1.8,1.9
2008-12-17,1.75,1.85
2008-12-18,1.67,1.76
2008-12-19,1.6,1.69
2008-12-22,1.61,1.7
2008-12-23,1.55,1.64
2008-12-24,1.56,1.65
2008-12-26,1.57,1.66
2008-12-29,1.55,1.64
2008-12-30,1.56,1.65
2008-12-31,1.57,1.66
2009-01-02,1.69,1.78
2009-01-05,1.66,1.75
2009-01-06,1.74,1.84
2009-01-07,1.64,1.73
2009-01-08,1.65,1.74
2009-01-09,1.62,1.71
2009-01-12,1.54,1.62
2009-01-13,1.58,1.67
2009-01-14,1.49,1.57
2009-01-15,1.41,1.49
2009-01-16,1.42,1.5
2009-01-20,1.37,1.45
2009-01-21,1.45,1.53
2009-01-22,1.31,1.38
2009-01-23,1.37,1.45
2009-01-26,1.26,1.33
2009-01-27,1.35,1.42
2009-01-28,1.41,1.49
2009-01-29,1.29,1.36
2009-01-30,1.28,1.35
2009-02-02,1.23,1.3
2009-02-03,1.08,1.14
2009-02-04,1.03,1.09
2009-02-05,1,1.05
2009-02-06,1.04,1.1
2009-02-09,1.04,1.1
2009-02-10,0.92,0.97
2009-02-11,0.96,1.01
2009-02-12,0.9,0.95
2009-02-13,0.85,0.9
2009-02-17,0.78,0.82
2009-02-18,0.73,0.77
2009-02-19,0.59,0.62
2009-02-20,0.54,0.57
2009-02-23,0.53,0.56
2009-02-24,0.41,0.43
2009-02-25,0.46,0.49
2009-02-26,0.52,0.55
2009-02-27,0.42,0.44
2009-03-02,0.42,0.44
2009-03-03,0.43,0.45
2009-03-04,0.43,0.45
2009-03-05,0.35,0.37
2009-03-06,0.35,0.37
2009-03-09,0.35,0.37
2009-03-10,0.42,0.44
2009-03-11,0.41,0.43
2009-03-12,0.41,0.43
2009-03-13,0.5,0.53
2009-03-16,0.83,0.88
2009-03-17,0.96,1.01
2009-03-18,1.38,1.46
2009-03-19,1.62,1.71
2009-03-20,1.26,1.33
2009-03-23,1.48,1.56
2009-03-24,1.39,1.47
2009-03-25,1.2,1.27
2009-03-26,1.1,1.16
2009-03-27,1.02,1.08
2009-03-30,0.95,1
2009-03-31,1,1.05
2009-04-01,1.07,1.13
2009-04-02,1.14,1.2
2009-04-03,1.14,1.2
2009-04-06,1.1,1.16
2009-04-07,1.05,1.11
2009-04-08,1.08,1.14
2009-04-09,1.16,1.22
2009-04-13,1.42,1.5
2009-04-14,1.52,1.6
2009-04-15,1.6,1.69
2009-04-16,1.69,1.78
2009-04-17,1.62,1.71
2009-04-20,1.29,1.36
2009-04-21,1.46,1.54
2009-04-22,1.43,1.51
2009-04-23,1.5,1.58
2009-04-24,1.46,1.54
2009-04-27,1.4,1.48
2009-04-28,1.34,1.41
2009-04-29,1.41,1.49
2009-04-30,1.38,1.46
2009-05-01,1.38,1.46
2009-05-04,1.46,1.54
2009-05-05,1.73,1.83
2009-05-06,1.84,1.94
2009-05-07,1.95,2.06
2009-05-08,2.01,2.12
2009-05-11,1.9,2
2009-05-12,1.81,1.91
2009-05-13,1.6,1.69
2009-05-14,1.84,1.94
2009-05-15,1.72,1.81
2009-05-18,1.83,1.93
2009-05-19,1.81,1.91
2009-05-20,1.78,1.88
2009-05-21,1.8,1.9
2009-05-22,1.7,1.79
2009-05-26,1.7,1.79
2009-05-27,1.66,1.75
2009-05-28,1.67,1.76
2009-05-29,1.69,1.78
2009-06-01,1.66,1.75
2009-06-02,1.56,1.65
2009-06-03,1.47,1.55
2009-06-04,1.64,1.73
2009-06-05,1.71,1.8
2009-06-08,1.66,1.75
2009-06-09,1.65,1.74
2009-06-10,1.6,1.69
2009-06-11,1.61,1.7
2009-06-12,1.61,1.7
2009-06-15,1.53,1.61
2009-06-16,1.48,1.56
2009-06-17,1.4,1.48
2009-06-18,1.47,1.55
2009-06-19,1.53,1.61
2009-06-22,1.39,1.47
2009-06-23,1.41,1.49
2009-06-24,1.42,1.5
2009-06-25,1.46,1.54
2009-06-26,1.46,1.54
2009-06-29,1.33,1.4
2009-06-30,1.16,1.22
2009-07-01,18.08,0.95
2009-07-02,18.25,0.96
2009-07-06,16.19,0.85
2009-07-07,13.75,0.73
2009-07-08,13.1,0.69
2009-07-09,9.48,0.5
2009-07-10,11.74,0.62
2009-07-13,14.57,0.77
2009-07-14,14.32,0.76
2009-07-15,14.22,0.75
2009-07-16,12.75,0.67
2009-07-17,13.52,0.71
2009-07-20,13.46,0.71
2009-07-21,13.32,0.7
2009-07-22,13.12,0.69
2009-07-23,12.66,0.67
2009-07-24,12.46,0.66
2009-07-27,13,0.69
2009-07-28,13.35,0.7
2009-07-29,13.05,0.69
2009-07-30,13.13,0.69
2009-07-31,13.14,0.69
2009-08-03,13.6,0.72
2009-08-04,13.52,0.71
2009-08-05,22,1.16
2009-08-06,22.53,1.19
2009-08-07,27.14,1.43
2009-08-10,28.7,1.51
2009-08-11,24.92,1.31
2009-08-12,25.33,1.34
2009-08-13,25.02,1.32
2009-08-14,24.37,1.29
2009-08-17,23.42,1.24
2009-08-18,24.55,1.3
2009-08-19,26.64,1.41
2009-08-20,32.3,1.7
2009-08-21,32.85,1.73
2009-08-24,33.85,1.79
2009-08-25,33.97,1.79
2009-08-26,37.69,1.99
2009-08-27,47.84,2.52
2009-08-28,50.23,2.65
2009-08-31,45.33,2.39
2009-09-01,36,1.9
2009-09-02,37.95,2
2009-09-03,41.75,2.2
2009-09-04,40.05,2.11
2009-09-08,35.85,1.89
2009-09-09,38.89,2.05
2009-09-10,37.85,2
2009-09-11,37.55,1.98
2009-09-14,41.11,2.17
2009-09-15,38.8,2.05
2009-09-16,40.32,2.13
2009-09-17,39.43,2.08
2009-09-18,39.91,2.11
2009-09-21,48.4,2.55
2009-09-22,45.8,2.42
2009-09-23,46.71,2.46
2009-09-24,45,2.37
2009-09-25,44.6,2.35
2009-09-28,46.14,2.43
2009-09-29,45.22,2.39
2009-09-30,44.11,2.33
2009-10-01,40.9,2.16
2009-10-02,43.08,2.27
2009-10-05,42.75,2.26
2009-10-06,44.83,2.36
2009-10-07,45.9,2.42
2009-10-08,43.75,2.31
2009-10-09,44.22,2.33
2009-10-12,44.4,2.34
2009-10-13,44.53,2.35
2009-10-14,44.41,2.34
2009-10-15,44.61,2.35
2009-10-16,43.2,2.28
2009-10-19,41.17,2.17
2009-10-20,40.43,2.13
2009-10-21,39.03,2.06
2009-10-22,41.49,2.19
2009-10-23,38.9,2.05
2009-10-26,36.25,1.91
2009-10-27,34.01,1.79
2009-10-28,35.33,1.86
2009-10-29,36.25,1.91
2009-10-30,33.62,1.77
2009-11-02,34.31,1.81
2009-11-03,39.22,2.07
2009-11-04,36.2,1.91
2009-11-05,39.28,2.07
2009-11-06,35.48,1.87
2009-11-09,36.18,1.91
2009-11-10,37.59,1.98
2009-11-11,36.75,1.94
2009-11-12,36.26,1.91
2009-11-13,36.39,1.92
2009-11-16,35.75,1.89
2009-11-17,36.1,1.9
2009-11-18,36.16,1.91
2009-11-19,35.66,1.88
2009-11-20,35.1,1.85
2009-11-23,35.28,1.86
2009-11-24,35,1.85
2009-11-25,34.68,1.83
2009-11-27,33.3,1.76
2009-11-30,28.4,1.5
2009-12-01,30.84,1.63
2009-12-02,31.19,1.65
2009-12-03,29.89,1.58
2009-12-04,30.12,1.59
2009-12-07,30.17,1.59
2009-12-08,29.99,1.58
2009-12-09,29.66,1.56
2009-12-10,28.93,1.53
2009-12-11,28.37,1.5
2009-12-14,29.08,1.53
2009-12-15,28.93,1.53
2009-12-16,28.95,1.53
2009-12-17,28.21,1.49
2009-12-18,28.19,1.49
2009-12-21,28.06,1.48
2009-12-22,31.05,1.64
2009-12-23,29.41,1.55
2009-12-24,30.12,1.59
2009-12-28,31.5,1.66
2009-12-29,31.66,1.67
2009-12-30,30.6,1.61
2009-12-31,29.98,1.58
2010-01-04,29.89,1.58
2010-01-05,29.33,1.55
2010-01-06,29.14,1.54
2010-01-07,28.58,1.51
2010-01-08,29.34,1.55
2010-01-11,29.63,1.56
2010-01-12,28.46,1.5
2010-01-13,29.06,1.53
2010-01-14,28.6,1.51
2010-01-15,28.06,1.48
2010-01-19,28.25,1.49
2010-01-20,27.96,1.47
2010-01-21,27.55,1.45
2010-01-22,26.5,1.4
2010-01-25,26.09,1.38
2010-01-26,24.4,1.29
2010-01-27,24.91,1.31
2010-01-28,24.16,1.27
2010-01-29,24.23,1.28
2010-02-01,23.96,1.26
2010-02-02,23.97,1.26
2010-02-03,23.79,1.25
2010-02-04,22.59,1.19
2010-02-05,22.41,1.18
2010-02-08,22.16,1.17
2010-02-09,23.14,1.22
2010-02-10,26.92,1.42
2010-02-11,26.3,1.39
2010-02-12,26.82,1.41
2010-02-16,27.43,1.45
2010-02-17,26.9,1.42
2010-02-18,26.71,1.41
2010-02-19,26.53,1.4
2010-02-22,28.43,1.5
2010-02-23,26.76,1.41
2010-02-24,27.99,1.48
2010-02-25,27.51,1.45
2010-02-26,24.77,1.31
2010-03-01,25.78,1.36
2010-03-02,25.03,1.32
2010-03-03,24.88,1.31
2010-03-04,26.71,1.41
2010-03-05,28.08,1.48
2010-03-08,29.1,1.54
2010-03-09,32.77,1.73
2010-03-10,36.24,1.91
2010-03-11,35.11,1.85
2010-03-12,34.23,1.81
2010-03-15,34.32,1.81
2010-03-16,33.61,1.77
2010-03-17,34.41,1.82
2010-03-18,34.64,1.83
2010-03-19,34.8,1.84
2010-03-22,33.39,1.76
2010-03-23,33.28,1.76
2010-03-24,33.17,1.75
2010-03-25,34.51,1.82
2010-03-26,34.21,1.8
2010-03-29,34.45,1.82
2010-03-30,34.19,1.8
2010-03-31,34.14,1.8
2010-04-01,34.11,1.8
2010-04-05,35.06,1.85
2010-04-06,35.91,1.89
2010-04-07,39.69,2.09
2010-04-08,37.59,1.98
2010-04-09,38.14,2.01
2010-04-12,41.22,2.17
2010-04-13,40.15,2.12
2010-04-14,39.74,2.1
2010-04-15,39.98,2.11
2010-04-16,39.15,2.07
2010-04-19,39.09,2.06
2010-04-20,41.63,2.2
2010-04-21,40.9,2.16
2010-04-22,43.25,2.28
2010-04-23,44.38,2.34
2010-04-26,44.51,2.35
2010-04-27,37.37,1.97
2010-04-28,39.51,2.08
2010-04-29,40.23,2.12
2010-04-30,38.9,2.05
2010-05-03,39.54,2.09
2010-05-04,38.25,2.02
2010-05-05,37.7,1.99
2010-05-06,36.75,1.94
2010-05-07,38.7,2.04
2010-05-10,40.98,2.16
2010-05-11,42.89,2.26
2010-05-12,41.4,2.18
2010-05-13,40.65,2.14
2010-05-14,39.72,2.1
2010-05-17,39,2.06
2010-05-18,37.78,1.99
2010-05-19,37.33,1.97
2010-05-20,34.81,1.84
2010-05-21,35.96,1.9
2010-05-24,34.53,1.82
2010-05-25,34.49,1.82
2010-05-26,34.05,1.8
2010-05-27,36.46,1.92
2010-05-28,35.38,1.87
2010-06-01,34.25,1.81
2010-06-02,35.06,1.85
2010-06-03,35.2,1.86
2010-06-04,34.75,1.83
2010-06-07,34.08,1.8
2010-06-08,34.31,1.81
2010-06-09,34.22,1.81
2010-06-10,35.3,1.86
2010-06-11,35.08,1.85
2010-06-14,37.09,1.96
2010-06-15,37.88,2
2010-06-16,37.87,2
2010-06-17,37.77,1.99
2010-06-18,37.91,2
2010-06-21,38.76,2.04
2010-06-22,38.27,2.02
2010-06-23,37.81,1.99
2010-06-24,36.77,1.94
2010-06-25,36.95,1.95
2010-06-28,36.38,1.92
2010-06-29,34.52,1.82
2010-06-30,34.44,1.82
2010-07-01,33.88,1.79
2010-07-02,33.1,1.75
2010-07-06,33.71,1.78
2010-07-07,35.34,1.86
2010-07-08,35.51,1.87
2010-07-09,35.9,1.89
2010-07-12,35.57,1.88
2010-07-13,37.99,2
2010-07-14,37.53,1.98
2010-07-15,37.38,1.97
2010-07-16,35.64,1.88
2010-07-19,35.39,1.87
2010-07-20,36.31,1.92
2010-07-21,35.31,1.86
2010-07-22,36.49,1.92
2010-07-23,36.77,1.94
2010-07-26,38.7,2.04
2010-07-27,39.15,2.07
2010-07-28,39.03,2.06
2010-07-29,38.97,2.06
2010-07-30,38.47,2.03
2010-08-02,40.04,2.11
2010-08-03,39.59,2.09
2010-08-04,40.02,2.11
2010-08-05,39.9,2.1
2010-08-06,40.93,2.16
2010-08-09,41.64,2.2
2010-08-10,40.19,2.12
2010-08-11,37.84,2
2010-08-12,37.1,1.96
2010-08-13,36.67,1.93
2010-08-16,35.96,1.9
2010-08-17,36.42,1.92
2010-08-18,36.83,1.94
2010-08-19,35.55,1.88
2010-08-20,35.17,1.86
2010-08-23,35.04,1.85
2010-08-24,34.27,1.81
2010-08-25,34.4,1.81
2010-08-26,33.99,1.79
2010-08-27,35.2,1.86
2010-08-30,34,1.79
2010-08-31,33.93,1.79
2010-09-01,35.66,1.88
2010-09-02,35.92,1.89
2010-09-03,36.7,1.94
2010-09-07,35.57,1.88
2010-09-08,36.28,1.91
2010-09-09,36.29,1.91
2010-09-10,36.35,1.92
2010-09-13,36.92,1.95
2010-09-14,36.13,1.91
2010-09-15,36.16,1.91
2010-09-16,35.71,1.88
2010-09-17,35.64,1.88
2010-09-20,36.6,1.93
2010-09-21,36.61,1.93
2010-09-22,35.67,1.88
2010-09-23,35.07,1.85
2010-09-24,36.47,1.92
2010-09-27,37.13,1.96
2010-09-28,37.32,1.97
2010-09-29,37.45,1.98
2010-09-30,39.1,2.06
2010-10-01,38.86,2.05
2010-10-04,39.28,2.07
2010-10-05,39.94,2.11
2010-10-06,40.74,2.15
2010-10-07,40.47,2.13
2010-10-08,40.91,2.16
2010-10-11,41.04,2.16
2010-10-12,41.78,2.2
2010-10-13,42.71,2.25
2010-10-14,41.94,2.21
2010-10-15,41.47,2.19
2010-10-18,42.26,2.23
2010-10-19,41.01,2.16
2010-10-20,41.61,2.19
2010-10-21,41.28,2.18
2010-10-22,41.56,2.19
2010-10-25,41.1,2.17
2010-10-26,42.03,2.22
2010-10-27,41.82,2.21
2010-10-28,41.98,2.21
2010-10-29,42.01,2.22
2010-11-01,41.92,2.21
2010-11-02,42.12,2.22
2010-11-03,43.57,2.3
2010-11-04,44.74,2.36
2010-11-05,45.61,2.41
2010-11-08,44.63,2.35
2010-11-09,42.86,2.26
2010-11-10,42.99,2.27
2010-11-11,42.51,2.24
2010-11-12,41.81,2.21
2010-11-15,42.42,2.24
2010-11-16,41.71,2.2
2010-11-17,41.78,2.2
2010-11-18,42.56,2.25
2010-11-19,42.73,2.25
2010-11-22,42.14,2.22
2010-11-23,40.85,2.15
2010-11-24,41.76,2.2
2010-11-26,41.25,2.18
2010-11-29,41.53,2.19
2010-11-30,41.29,2.18
2010-12-01,42.28,2.23
2010-12-02,42.88,2.26
2010-12-03,43.76,2.31
2010-12-06,43.6,2.3
2010-12-07,43.95,2.32
2010-12-08,42.22,2.23
2010-12-09,47.78,2.52
2010-12-10,48.95,2.58
2010-12-13,48.52,2.56
2010-12-14,51.77,2.73
2010-12-15,51.19,2.7
2010-12-16,52.1,2.75
2010-12-17,52.56,2.77
2010-12-20,53.42,2.82
2010-12-21,55.18,2.91
2010-12-22,55.76,2.94
2010-12-23,54.33,2.87
2010-12-27,59.38,3.13
2010-12-28,58.93,3.11
2010-12-29,57.27,3.02
2010-12-30,57.53,3.03
2010-12-31,57.62,3.04
2011-01-03,58.05,3.06
2011-01-04,56.78,3
2011-01-05,60.95,3.22
2011-01-06,60.45,3.19
2011-01-07,61.18,3.23
2011-01-10,57.39,3.03
2011-01-11,59.04,3.11
2011-01-12,58.4,3.08
2011-01-13,57.19,3.02
2011-01-14,54,2.85
2011-01-18,53.17,2.8
2011-01-19,51.02,2.69
2011-01-20,43.18,2.72
2011-01-21,43,2.71
2011-01-24,41.95,2.64
2011-01-25,41.36,2.61
2011-01-26,41.61,2.62
2011-01-27,41.97,2.65
2011-01-28,40.26,2.54
2011-01-31,40.35,2.54
2011-02-01,41.06,2.59
2011-02-02,41.17,2.6
2011-02-03,40.58,2.56
2011-02-04,40,2.52
2011-02-07,42.18,2.66
2011-02-08,42.37,2.67
2011-02-09,41.11,2.59
2011-02-10,41.28,2.6
2011-02-11,41.63,2.62
2011-02-14,41.3,2.6
2011-02-15,41.05,2.59
2011-02-16,41.28,2.6
2011-02-17,42.06,2.65
2011-02-18,41.51,2.62
2011-02-22,40.07,2.53
2011-02-23,40,2.52
2011-02-24,40.43,2.55
2011-02-25,38.54,2.43
2011-02-28,37.06,2.34
2011-03-01,36.7,2.31
2011-03-02,37.3,2.35
2011-03-03,37.51,2.36
2011-03-04,37.39,2.36
2011-03-07,37.1,2.34
2011-03-08,37.31,2.35
2011-03-09,37.11,2.34
2011-03-10,36.48,2.3
2011-03-11,37.35,2.35
2011-03-14,37.5,2.36
2011-03-15,36.78,2.32
2011-03-16,35.59,2.24
2011-03-17,35.7,2.25
2011-03-18,34.95,2.2
2011-03-21,37.03,2.33
2011-03-22,36.95,2.33
2011-03-23,36.55,2.3
2011-03-24,36.32,2.29
2011-03-25,36.53,2.3
2011-03-28,36.36,2.29
2011-03-29,36.18,2.28
2011-03-30,36.05,2.27
2011-03-31,35.14,2.22
2011-04-01,35,2.21
2011-04-04,33.94,2.14
2011-04-05,34.98,2.2
2011-04-06,34.86,2.2
2011-04-07,34.67,2.19
2011-04-08,34.49,2.17
2011-04-11,34.22,2.16
2011-04-12,34.08,2.15
2011-04-13,33.86,2.13
2011-04-14,33.54,2.11
2011-04-15,33.46,2.11
2011-04-18,32.61,2.06
2011-04-19,32.12,2.02
2011-04-20,32.35,2.04
2011-04-21,32.16,2.03
2011-04-25,31.47,1.98
2011-04-26,31.87,2.01
2011-04-27,31.7,2
2011-04-28,31.8,2
2011-04-29,31.15,1.96
2011-05-02,30.85,1.94
2011-05-03,31.13,1.96
2011-05-04,31.64,1.99
2011-05-05,30.79,1.94
2011-05-06,30.7,1.94
2011-05-09,29.7,1.87
2011-05-10,29.62,1.87
2011-05-11,30.65,1.93
2011-05-12,31.17,1.96
2011-05-13,30.42,1.92
2011-05-16,31,1.95
2011-05-17,30.8,1.94
2011-05-18,30.83,1.94
2011-05-19,30.84,1.94
2011-05-20,30.8,1.94
2011-05-23,29.98,1.89
2011-05-24,29.46,1.86
2011-05-25,28.28,1.78
2011-05-26,28.75,1.81
2011-05-27,28.88,1.82
2011-05-31,28.5,1.8
2011-06-01,28.05,1.77
2011-06-02,28.01,1.77
2011-06-03,27.65,1.74
2011-06-06,27.23,1.72
2011-06-07,27.42,1.73
2011-06-08,27.32,1.72
2011-06-09,28.1,1.77
