AllDates,PRC,Pseudo-PRC
2004-01-02,97.13,97.13
2004-01-05,97.18,97.18
2004-01-06,96.6,96.6
2004-01-07,98.63,98.63
2004-01-08,98.75,98.75
2004-01-09,97.5,97.5
2004-01-12,97.78,97.78
2004-01-13,97.67,97.67
2004-01-14,99.38,99.38
2004-01-15,101.14,101.14
2004-01-16,100.48,100.48
2004-01-20,100.4,100.4
2004-01-21,101.5,101.5
2004-01-22,100.68,100.68
2004-01-23,99.5,99.75
2004-01-26,102.28,102.54
2004-01-27,101.05,101.3
2004-01-28,98.3,98.55
2004-01-29,99.4,99.65
2004-01-30,99.55,99.8
2004-02-02,99.81,100.06
2004-02-03,101.15,101.4
2004-02-04,99.75,100
2004-02-05,98.84,99.09
2004-02-06,101.34,101.59
2004-02-09,101.87,102.13
2004-02-10,102.18,102.44
2004-02-11,107.09,107.36
2004-02-12,107.4,107.67
2004-02-13,105.85,106.12
2004-02-17,106.92,107.19
2004-02-18,106.9,107.17
2004-02-19,105.77,106.04
2004-02-20,106.52,106.79
2004-02-23,106.67,106.94
2004-02-24,104.32,104.58
2004-02-25,105.82,106.09
2004-02-26,106.29,106.56
2004-02-27,105.87,106.14
2004-03-01,107.35,107.62
2004-03-02,106.4,106.67
2004-03-03,106.51,106.78
2004-03-04,108.52,108.79
2004-03-05,109.05,109.32
2004-03-08,107.35,107.62
2004-03-09,105.76,106.03
2004-03-10,103.55,103.81
2004-03-11,102.99,103.25
2004-03-12,104.93,105.19
2004-03-15,102.82,103.08
2004-03-16,103.06,103.32
2004-03-17,104.01,104.27
2004-03-18,103.7,103.96
2004-03-19,102.66,102.92
2004-03-22,101.3,101.55
2004-03-23,101.39,101.64
2004-03-24,99.24,99.49
2004-03-25,101.85,102.11
2004-03-26,103.75,104.01
2004-03-29,104.22,104.48
2004-03-30,104.26,104.52
2004-03-31,104.35,104.61
2004-04-01,106,106.27
2004-04-02,105.95,106.22
2004-04-05,105.7,105.97
2004-04-06,105.58,105.85
2004-04-07,105.25,105.51
2004-04-08,105.7,105.97
2004-04-12,105.82,106.09
2004-04-13,103.12,103.38
2004-04-14,101.41,101.66
2004-04-15,101.73,101.99
2004-04-16,103.36,103.62
2004-04-19,102.48,102.74
2004-04-20,99.91,100.16
2004-04-21,100,100.25
2004-04-22,101.8,102.06
2004-04-23,100.41,100.91
2004-04-26,101.15,101.66
2004-04-27,100.91,101.42
2004-04-28,98.4,98.89
2004-04-29,98.26,98.75
2004-04-30,96.75,97.23
2004-05-03,96.92,97.41
2004-05-04,97.37,97.86
2004-05-05,96.15,96.63
2004-05-06,95.15,95.63
2004-05-07,93.04,93.51
2004-05-10,92.1,92.56
2004-05-11,93.11,93.58
2004-05-12,92.92,93.39
2004-05-13,93.45,93.92
2004-05-14,94.01,94.48
2004-05-17,92.68,93.14
2004-05-18,93.31,93.78
2004-05-19,92.68,93.14
2004-05-20,92.4,92.86
2004-05-21,91.74,92.2
2004-05-24,91.73,92.19
2004-05-25,93.11,93.58
2004-05-26,93.39,93.86
2004-05-27,93.29,93.76
2004-05-28,93.91,94.38
2004-06-01,93,93.47
2004-06-02,91.77,92.23
2004-06-03,90.55,91
2004-06-04,91.52,91.98
2004-06-07,93.58,94.05
2004-06-08,94,94.47
2004-06-09,93,93.47
2004-06-10,93.01,93.48
2004-06-14,91.53,91.99
2004-06-15,90.21,90.66
2004-06-16,89.98,90.43
2004-06-17,89.34,89.79
2004-06-18,89.18,89.63
2004-06-21,88.79,89.23
2004-06-22,90.6,91.05
2004-06-23,91.72,92.18
2004-06-24,93.19,93.66
2004-06-25,94.55,95.02
2004-06-28,93.26,93.73
2004-06-29,94,94.47
2004-06-30,94.16,94.63
2004-07-01,93.65,94.12
2004-07-02,93.61,94.08
2004-07-06,92.2,92.66
2004-07-07,90.57,91.02
2004-07-08,90,90.45
2004-07-09,90.05,90.5
2004-07-12,90.66,91.11
2004-07-13,90.36,90.81
2004-07-14,89.89,90.34
2004-07-15,88.33,88.77
2004-07-16,87.25,87.69
2004-07-19,87.5,87.94
2004-07-20,89.7,90.15
2004-07-21,87.42,87.86
2004-07-22,87.76,88.2
2004-07-23,87.55,88.24
2004-07-26,87.03,87.72
2004-07-27,88.79,89.49
2004-07-28,88.71,89.41
2004-07-29,89.69,90.4
2004-07-30,88.19,88.88
2004-08-02,88.44,89.14
2004-08-03,87.68,88.37
2004-08-04,87.65,88.34
2004-08-05,85.8,86.48
2004-08-06,84.55,85.22
2004-08-09,84.55,85.22
2004-08-10,85.31,85.98
2004-08-11,84.65,85.32
2004-08-12,83.86,84.52
2004-08-13,84.25,84.91
2004-08-16,85.82,86.5
2004-08-17,86.39,87.07
2004-08-18,87.44,88.13
2004-08-19,86.6,87.28
2004-08-20,87.81,88.5
2004-08-23,87.5,88.19
2004-08-24,87.53,88.22
2004-08-25,90.03,90.74
2004-08-26,91.12,91.84
2004-08-27,90.48,91.19
2004-08-30,89.15,89.85
2004-08-31,89.65,90.36
2004-09-01,89.19,89.89
2004-09-02,91.06,91.78
2004-09-03,90.2,90.91
2004-09-07,92.23,92.96
2004-09-08,91.44,92.16
2004-09-09,91.87,92.59
2004-09-10,93.13,93.86
2004-09-13,93.6,94.34
2004-09-14,94.1,94.84
2004-09-15,92.41,93.14
2004-09-16,93.16,93.89
2004-09-17,92.05,92.78
2004-09-20,91.68,92.4
2004-09-21,94.9,95.65
2004-09-22,93.39,94.13
2004-09-23,93.07,93.8
2004-09-24,93.48,94.22
2004-09-27,92.75,93.48
2004-09-28,93.06,93.79
2004-09-29,93.28,94.01
2004-09-30,93.24,93.97
2004-10-01,93.92,94.66
2004-10-04,94.87,95.62
2004-10-05,94.07,94.81
2004-10-06,95.53,96.28
2004-10-07,94.85,95.6
2004-10-08,94.24,94.98
2004-10-11,94.14,94.88
2004-10-12,94.59,95.34
2004-10-13,94.72,95.47
2004-10-14,92.93,93.66
2004-10-15,94.16,94.9
2004-10-18,94.25,94.99
2004-10-19,93.06,93.79
2004-10-20,92.34,93.07
2004-10-21,93.47,94.46
2004-10-22,92.7,93.68
2004-10-25,92.42,93.4
2004-10-26,93.76,94.75
2004-10-27,96.1,97.12
2004-10-28,97.43,98.46
2004-10-29,98.38,99.42
2004-11-01,98.32,99.36
2004-11-02,98.55,99.59
2004-11-03,99.37,100.42
2004-11-04,100,101.06
2004-11-05,100.85,101.92
2004-11-08,100.21,101.27
2004-11-09,100.87,101.94
2004-11-10,100.75,101.82
2004-11-11,103,104.09
2004-11-12,104.66,105.77
2004-11-15,104.62,105.73
2004-11-16,103.72,104.82
2004-11-17,104.71,105.82
2004-11-18,104.83,105.94
2004-11-19,103.04,104.13
2004-11-22,103.42,104.51
2004-11-23,103.81,104.91
2004-11-24,105,106.11
2004-11-26,104.84,105.95
2004-11-29,105.08,106.19
2004-11-30,104.76,105.87
2004-12-01,106,107.12
2004-12-02,106.6,107.73
2004-12-03,106.47,107.6
2004-12-06,107.17,108.3
2004-12-07,106.09,107.21
2004-12-08,106.68,107.81
2004-12-09,107.49,108.63
2004-12-10,109.4,110.56
2004-12-13,110.45,111.62
2004-12-14,109.88,111.04
2004-12-15,109.25,110.41
2004-12-16,105.4,106.51
2004-12-17,103.75,104.85
2004-12-20,103.79,104.89
2004-12-21,105.01,106.12
2004-12-22,104.4,105.5
2004-12-23,104.35,105.45
2004-12-27,104.2,105.3
2004-12-28,105.15,106.26
2004-12-29,104.65,105.76
2004-12-30,104.92,106.03
2004-12-31,104.04,105.14
2005-01-03,104.95,106.06
2005-01-04,104.27,105.37
2005-01-05,103.8,104.9
2005-01-06,105.23,106.34
2005-01-07,104.78,105.89
2005-01-10,104.98,106.09
2005-01-11,104.17,105.27
2005-01-12,103.27,104.36
2005-01-13,102.94,104.03
2005-01-14,104.22,105.32
2005-01-18,105,106.11
2005-01-19,104.06,105.16
2005-01-20,103.4,104.49
2005-01-21,103.33,104.68
2005-01-24,103.24,104.58
2005-01-25,102.86,104.2
2005-01-26,103.26,104.6
2005-01-27,104,105.35
2005-01-28,106.12,107.5
2005-01-31,107.85,109.25
2005-02-01,108.4,109.81
2005-02-02,108.59,110
2005-02-03,108.74,110.16
2005-02-04,110.02,111.45
2005-02-07,109.59,111.02
2005-02-08,111.55,113
2005-02-09,111.45,112.9
2005-02-10,112.77,114.24
2005-02-11,112.77,114.24
2005-02-14,111.97,113.43
2005-02-15,112.71,114.18
2005-02-16,112.27,113.73
2005-02-17,110.6,112.04
2005-02-18,109,110.42
2005-02-22,107.86,109.26
2005-02-23,109.11,110.53
2005-02-24,108.5,109.91
2005-02-25,110.1,111.53
2005-02-28,108.8,110.22
2005-03-01,110.02,111.45
2005-03-02,109.73,111.16
2005-03-03,109.41,110.83
2005-03-04,111.53,112.98
2005-03-07,112.8,114.27
2005-03-08,112.63,114.1
2005-03-09,110.87,112.31
2005-03-10,111.33,112.78
2005-03-11,109.55,110.98
2005-03-14,110,111.43
2005-03-15,110.54,111.98
2005-03-16,109.97,111.4
2005-03-17,110.04,111.47
2005-03-18,109.98,111.41
2005-03-21,109.6,111.03
2005-03-22,107.99,109.4
2005-03-23,108.06,109.47
2005-03-24,108.4,109.81
2005-03-28,109.68,111.11
2005-03-29,108.45,109.86
2005-03-30,109.8,111.23
2005-03-31,109.99,111.42
2005-04-01,109.3,110.72
2005-04-04,111,112.45
2005-04-05,110.59,112.03
2005-04-06,112.5,113.97
2005-04-07,113.53,115.01
2005-04-08,112.93,114.4
2005-04-11,112.09,113.55
2005-04-12,111.76,113.22
2005-04-13,110.01,111.44
2005-04-14,108.49,109.9
2005-04-15,106.49,107.88
2005-04-18,107.35,108.75
2005-04-19,106.69,108.08
2005-04-20,104.33,105.69
2005-04-21,105.11,106.48
2005-04-22,104.19,105.8
2005-04-25,105.74,107.37
2005-04-26,105.72,107.35
2005-04-27,107.76,109.43
2005-04-28,106.23,107.87
2005-04-29,106.79,108.44
2005-05-02,104.46,106.07
2005-05-03,104.37,105.98
2005-05-04,106.27,107.91
2005-05-05,105.3,106.93
2005-05-06,104.68,106.3
2005-05-09,105.5,107.13
2005-05-10,102.11,103.69
2005-05-11,103.75,105.35
2005-05-12,100.22,101.77
2005-05-13,97.82,99.33
2005-05-16,98.42,99.94
2005-05-17,98.35,99.87
2005-05-18,99.58,101.12
2005-05-19,100.12,101.67
2005-05-20,101.08,102.64
2005-05-23,100.69,102.25
2005-05-24,99.58,101.12
2005-05-25,97.25,98.75
2005-05-26,96.6,98.09
2005-05-27,95.5,96.98
2005-05-31,97.5,99.01
2005-06-01,98.64,100.16
2005-06-02,97.67,99.18
2005-06-03,97.3,98.8
2005-06-06,98.42,99.94
2005-06-07,98.4,99.92
2005-06-08,98.35,99.87
2005-06-09,99.95,101.49
2005-06-10,99.05,100.58
2005-06-13,99.26,100.79
2005-06-14,98.3,99.82
2005-06-15,99.19,100.72
2005-06-16,102.65,104.24
2005-06-17,103.8,105.4
2005-06-20,103.25,104.85
2005-06-21,102.64,104.23
2005-06-22,102.47,104.05
2005-06-23,102.02,103.6
2005-06-24,103.67,105.27
2005-06-27,103.2,104.79
2005-06-28,103.96,105.57
2005-06-29,102.79,104.38
2005-06-30,102.02,103.6
2005-07-01,102.71,104.3
2005-07-05,103.18,104.77
2005-07-06,103.55,105.15
2005-07-07,104.1,105.71
2005-07-08,105.65,107.28
2005-07-11,107.31,108.97
2005-07-12,107.24,108.9
2005-07-13,108,109.67
2005-07-14,108.55,110.23
2005-07-15,108.5,110.18
2005-07-18,108.24,109.91
2005-07-19,109.72,111.42
2005-07-20,109.61,111.3
2005-07-21,108.25,109.92
2005-07-22,109.13,111.07
2005-07-25,108.32,110.25
2005-07-26,107.72,109.64
2005-07-27,109.15,111.09
2005-07-28,109.67,111.62
2005-07-29,107.48,109.39
2005-08-01,107.12,109.02
2005-08-02,109.52,111.47
2005-08-03,110.87,112.84
2005-08-04,109.25,111.19
2005-08-05,109.7,111.65
2005-08-08,109.91,111.86
2005-08-09,111.48,113.46
2005-08-10,112.03,114.02
2005-08-11,114.14,116.17
2005-08-12,113.65,115.67
2005-08-15,114.67,116.71
2005-08-16,112.08,114.07
2005-08-17,111.13,113.11
2005-08-18,110.85,112.82
2005-08-19,111.27,113.25
2005-08-22,111.7,113.69
2005-08-23,111.8,113.79
2005-08-24,109.99,111.95
2005-08-25,110.5,112.46
2005-08-26,109.75,111.7
2005-08-29,110.15,112.11
2005-08-30,109.84,111.79
2005-08-31,111.18,113.16
2005-09-01,113.12,115.13
2005-09-02,113.21,115.22
2005-09-06,114.59,116.63
2005-09-07,114.91,116.95
2005-09-08,115.16,117.21
2005-09-09,116.17,118.24
2005-09-12,118,120.1
2005-09-13,117.2,119.28
2005-09-14,115.9,117.96
2005-09-15,115.95,118.01
2005-09-16,118.4,120.51
2005-09-19,118.28,120.38
2005-09-20,118.05,120.15
2005-09-21,115.68,117.74
2005-09-22,118.5,120.61
2005-09-23,119.47,121.59
2005-09-26,120,122.13
2005-09-27,119.67,121.8
2005-09-28,120.1,122.24
2005-09-29,121.22,123.38
2005-09-30,121.58,123.74
2005-10-03,121.65,123.81
2005-10-04,118.92,121.03
2005-10-05,117.75,119.84
2005-10-06,116.93,119.01
2005-10-07,117.57,119.66
2005-10-10,118.51,120.62
2005-10-11,117.55,119.64
2005-10-12,115.65,117.71
2005-10-13,113.18,115.19
2005-10-14,114.55,116.59
2005-10-17,117.05,119.13
2005-10-18,117.09,119.17
2005-10-19,121.2,123.35
2005-10-20,118.75,121.12
2005-10-21,118.77,121.14
2005-10-24,123.3,125.76
2005-10-25,123.55,126.01
2005-10-26,124.25,126.73
2005-10-27,122.43,124.87
2005-10-28,124.56,127.04
2005-10-31,126.37,128.89
2005-11-01,126.6,129.12
2005-11-02,129.13,131.7
2005-11-03,129.2,131.77
2005-11-04,130.96001,133.57
2005-11-07,129.14999,131.72
2005-11-08,127.52,130.06
2005-11-09,128.7,131.26
2005-11-10,130.09,132.68
2005-11-11,130,132.59
2005-11-14,129.24001,131.81
2005-11-15,127.97,130.52
2005-11-16,128.17999,130.73
2005-11-17,130.41,133.01
2005-11-18,131.58,134.2
2005-11-21,132.41,135.05
2005-11-22,132.60001,135.24
2005-11-23,134.08,136.75
2005-11-25,134.12,136.79
2005-11-28,131.10001,133.71
2005-11-29,130.45,133.05
2005-11-30,128.96001,131.53
2005-12-01,130.28,132.88
2005-12-02,131.08,133.69
2005-12-05,133.05,135.7
2005-12-06,131.31,133.93
2005-12-07,129.89,132.48
2005-12-08,128.64,131.2
2005-12-09,129.66,132.24
2005-12-12,130.00999,132.6
2005-12-13,131.64,134.26
2005-12-14,129.63,132.21
2005-12-15,128.3,130.86
2005-12-16,126.5,129.02
2005-12-19,125.13,127.62
2005-12-20,125.86,128.37
2005-12-21,127.31,129.85
2005-12-22,127.99,130.54
2005-12-23,128.11,130.66
2005-12-27,128.25999,130.81
2005-12-28,127.98,130.53
2005-12-29,128.02,130.57
2005-12-30,127.71,130.25
2006-01-03,128.87,131.44
2006-01-04,127.09,129.62
2006-01-05,127.04,129.57
2006-01-06,128.84,131.41
2006-01-09,130.39,132.99
2006-01-10,132.03,134.66
2006-01-11,131.97,134.6
2006-01-12,132.25,134.88
2006-01-13,133.25999,135.91
2006-01-17,132.59,135.23
2006-01-18,132.37,135.01
2006-01-19,133.82001,136.49
2006-01-20,131.44,134.31
2006-01-23,132.87,135.77
2006-01-24,133,135.91
2006-01-25,133.56,136.48
2006-01-26,137.39999,140.4
2006-01-27,138.94,141.98
2006-01-30,139.87,142.93
2006-01-31,141.25,144.34
2006-02-01,141.71001,144.81
2006-02-02,142.52,145.64
2006-02-03,142.74001,145.86
2006-02-06,142.82001,145.94
2006-02-07,139.48,142.53
2006-02-08,141.14,144.23
2006-02-09,140.85001,143.93
2006-02-10,140.81,143.89
2006-02-13,139.64999,142.7
2006-02-14,141.78,144.88
2006-02-15,145.14,148.31
2006-02-16,145.89999,149.09
2006-02-17,145.53999,148.72
2006-02-21,143.45,146.59
2006-02-22,145.53,148.71
2006-02-23,143.96001,147.11
2006-02-24,144.16,147.31
2006-02-27,143.82001,146.96
2006-02-28,141.28999,144.38
2006-03-01,143.14999,146.28
2006-03-02,144,147.15
2006-03-03,146,149.19
2006-03-06,145.02,148.19
2006-03-07,144.28,147.43
2006-03-08,142.49001,145.6
2006-03-09,141.7,144.8
2006-03-10,141.53,144.62
2006-03-13,140.72,143.8
2006-03-14,149.42,152.69
2006-03-15,149,152.26
2006-03-16,147.69,150.92
2006-03-17,150.36,153.65
2006-03-20,152.17999,155.51
2006-03-21,149.39999,152.67
2006-03-22,151.82001,155.14
2006-03-23,151.67,154.99
2006-03-24,152.17,155.5
2006-03-27,155,158.39
2006-03-28,154.16,157.53
2006-03-29,156.89999,160.33
2006-03-30,156.81,160.24
2006-03-31,156.96001,160.39
2006-04-03,158.12,161.58
2006-04-04,161,164.52
2006-04-05,160.75,164.26
2006-04-06,162.03999,165.58
2006-04-07,161.02,164.54
2006-04-10,162.46001,166.01
2006-04-11,159.14999,162.63
2006-04-12,159.52,163.01
2006-04-13,159.42999,162.92
2006-04-17,161.94,165.48
2006-04-18,165.55,169.17
2006-04-19,167.05,170.7
2006-04-20,168.55,172.23
2006-04-21,165.89,169.87
2006-04-24,165.35001,169.32
2006-04-25,162.8,166.71
2006-04-26,163.39999,167.32
2006-04-27,163.97,167.91
2006-04-28,160.28999,164.14
2006-05-01,156.45,160.21
2006-05-02,158.83,162.64
2006-05-03,159.14999,162.97
2006-05-04,158.03999,161.84
2006-05-05,164.39,168.34
2006-05-08,163.53,167.46
2006-05-09,165.75,169.73
2006-05-10,164.09,168.03
2006-05-11,159.28,163.11
2006-05-12,156.11,159.86
2006-05-15,153.14,156.82
2006-05-16,152.7,156.37
2006-05-17,148.21001,151.77
2006-05-18,147.03,150.56
2006-05-19,149.41,153
2006-05-22,146.14999,149.66
2006-05-23,143.7,147.15
2006-05-24,143.92,147.38
2006-05-25,147.32001,150.86
2006-05-26,152.94,156.61
2006-05-30,149.83,153.43
2006-05-31,150.95,154.58
2006-06-01,153.55,157.24
2006-06-02,154.09,157.79
2006-06-05,150.39999,154.01
2006-06-06,149.24001,152.82
2006-06-07,149.95,153.55
2006-06-08,149.75999,153.36
2006-06-09,149.89,153.49
2006-06-12,145,148.48
2006-06-13,139.25,142.59
2006-06-14,138.5,141.83
2006-06-15,144.12,147.58
2006-06-16,144,147.46
2006-06-19,143.75,147.2
2006-06-20,145.25999,148.75
2006-06-21,149.83,153.43
2006-06-22,148.31,151.87
2006-06-23,147.92,151.47
2006-06-26,149.89999,153.5
2006-06-27,147.16,150.69
2006-06-28,146.49001,150.01
2006-06-29,152.2,155.85
2006-06-30,150.42999,154.04
2006-07-03,152.45,156.11
2006-07-05,150.95,154.58
2006-07-06,150.58,154.2
2006-07-07,148.50999,152.08
2006-07-10,148.85001,152.42
2006-07-11,148.67,152.24
2006-07-12,145.27,148.76
2006-07-13,142.55,145.97
2006-07-14,140.10001,143.46
2006-07-17,140.87,144.25
2006-07-18,142.34,145.76
2006-07-19,146.97,150.5
2006-07-20,145.17999,148.67
2006-07-21,142.03999,145.81
2006-07-24,146.89999,150.8
2006-07-25,148.49001,152.43
2006-07-26,147.38,151.29
2006-07-27,148.25999,152.19
2006-07-28,151.72,155.75
2006-07-31,152.75,156.8
2006-08-01,151.25999,155.27
2006-08-02,149.89999,153.88
2006-08-03,152.10001,156.14
2006-08-04,152.99001,157.05
2006-08-07,152.64999,156.7
2006-08-08,151.45,155.47
2006-08-09,150.00999,153.99
2006-08-10,151.63,155.65
2006-08-11,151.11,155.12
2006-08-14,150.37,154.36
2006-08-15,152.64999,156.7
2006-08-16,154.99001,159.1
2006-08-17,154.45,158.55
2006-08-18,154.67999,158.79
2006-08-21,153.83,157.91
2006-08-22,154.14999,158.24
2006-08-23,152.7,156.75
2006-08-24,151.39999,155.42
2006-08-25,150.07001,154.05
2006-08-28,149.53,153.5
2006-08-29,147.09,150.99
2006-08-30,147.06,150.96
2006-08-31,148.64999,152.6
2006-09-01,149.14,153.1
2006-09-05,151.28,155.29
2006-09-06,150.67,154.67
2006-09-07,148.57001,152.51
2006-09-08,149.8,153.78
2006-09-11,151,155.01
2006-09-12,158.28999,162.49
2006-09-13,160.86,165.13
2006-09-14,162.52,166.83
2006-09-15,162.71001,167.03
2006-09-18,163.22,167.55
2006-09-19,163.39,167.73
2006-09-20,166.60001,171.02
2006-09-21,167.14999,171.59
2006-09-22,167.52,171.97
2006-09-25,168.69,173.17
2006-09-26,168.67999,173.16
2006-09-27,169,173.49
2006-09-28,170,174.51
2006-09-29,169.17,173.66
2006-10-02,170.69,175.22
2006-10-03,174.2,178.82
2006-10-04,176.56,181.25
2006-10-05,175.5,180.16
2006-10-06,175.64999,180.31
2006-10-09,177.45,182.16
2006-10-10,178.86,183.61
2006-10-11,178.97,183.72
2006-10-12,181.50999,186.33
2006-10-13,183.85001,188.73
2006-10-16,185.22,190.14
2006-10-17,183.07001,187.93
2006-10-18,182.97,187.83
2006-10-19,180.05,185.19
2006-10-20,180.39999,185.55
2006-10-23,184.7,189.97
2006-10-24,187.84,193.2
2006-10-25,188.61,193.99
2006-10-26,193.38,198.9
2006-10-27,188.67,194.05
2006-10-30,189.75,195.16
2006-10-31,189.78999,195.21
2006-11-01,185,190.28
2006-11-02,187.39,192.74
2006-11-03,187.13,192.47
2006-11-06,190,195.42
2006-11-07,188.67999,194.06
2006-11-08,188.77,194.16
2006-11-09,184.78,190.05
2006-11-10,187.06,192.4
2006-11-13,187.73,193.09
2006-11-14,190.36,195.79
2006-11-15,193.11,198.62
2006-11-16,196.72,202.33
2006-11-17,195.03999,200.61
2006-11-20,197.45,203.08
2006-11-21,199.75999,205.46
2006-11-22,202.28999,208.06
2006-11-24,201.60001,207.35
2006-11-27,193.11,198.62
2006-11-28,197.12,202.75
2006-11-29,196.22,201.82
2006-11-30,194.8,200.36
2006-12-01,194.5,200.05
2006-12-04,200.05,205.76
2006-12-05,201.61,207.36
2006-12-06,205,210.85
2006-12-07,200.2,205.91
2006-12-08,205.10001,210.95
2006-12-11,202.52,208.3
2006-12-12,200,205.71
2006-12-13,198.31,203.97
2006-12-14,200.13,205.84
2006-12-15,199.84,205.54
2006-12-18,203.24001,209.04
2006-12-19,201.24001,206.98
2006-12-20,201.37,207.12
2006-12-21,198.10001,203.75
2006-12-22,198.09,203.74
2006-12-26,199.86,205.56
2006-12-27,201.95,207.71
2006-12-28,200.8,206.53
2006-12-29,199.35001,205.04
2007-01-03,200.72,206.45
2007-01-04,198.85001,204.52
2007-01-05,199.05,204.73
2007-01-08,203.73,209.54
2007-01-09,204.08,209.9
2007-01-10,208.11,214.05
2007-01-11,211.88,217.93
2007-01-12,213.99001,220.1
2007-01-16,213.59,219.69
2007-01-17,213.23,219.32
2007-01-18,209.67999,215.66
2007-01-19,210.28999,216.65
2007-01-22,212.97,219.41
2007-01-23,212.64,219.07
2007-01-24,220.10001,226.76
2007-01-25,213.07001,219.52
2007-01-26,213.5,219.96
2007-01-29,211.03999,217.42
2007-01-30,208.78,215.1
2007-01-31,212.16,218.58
2007-02-01,212,218.41
2007-02-02,213.42999,219.89
2007-02-05,212.55,218.98
2007-02-06,214.64999,221.14
2007-02-07,213.55,220.01
2007-02-08,213.89999,220.37
2007-02-09,213.28,219.73
2007-02-12,211.13,217.52
2007-02-13,212.53,218.96
2007-02-14,217.39999,223.98
2007-02-15,216.82001,223.38
2007-02-16,216.92,223.48
2007-02-20,220.94,227.62
2007-02-21,220.14999,226.81
2007-02-22,218.97,225.59
2007-02-23,216.5,223.05
2007-02-26,214,220.47
2007-02-27,199.75999,205.8
2007-02-28,201.75,207.85
2007-03-01,199.66,205.7
2007-03-02,195.67,201.59
2007-03-05,190,195.75
2007-03-06,197.37,203.34
2007-03-07,195.59,201.51
2007-03-08,199.94,205.99
2007-03-09,201.7,207.8
2007-03-12,202.60001,208.73
2007-03-13,199.03,205.05
2007-03-14,200.14999,206.2
2007-03-15,200.89,206.97
2007-03-16,199,205.02
2007-03-19,202.44,208.56
2007-03-20,204,210.17
2007-03-21,210.95,217.33
2007-03-22,210.08,216.43
2007-03-23,211.89,218.3
2007-03-26,211.73,218.13
2007-03-27,209.87,216.22
2007-03-28,206.75999,213.01
2007-03-29,207.2,213.47
2007-03-30,206.63,212.88
2007-04-02,205.64999,211.87
2007-04-03,209.75,216.09
2007-04-04,208.78999,215.11
2007-04-05,207.92999,214.22
2007-04-09,208.94,215.26
2007-04-10,209.05,215.37
2007-04-11,206.92999,213.19
2007-04-12,207.05,213.31
2007-04-13,206.5,212.75
2007-04-16,214.52,221.01
2007-04-17,214.89999,221.4
2007-04-18,216.75,223.31
2007-04-19,219.28999,225.92
2007-04-20,220,227.01
2007-04-23,222.42,229.51
2007-04-24,220.72,227.76
2007-04-25,225.60001,232.79
2007-04-26,224.81,231.98
2007-04-27,224.28,231.43
2007-04-30,218.61,225.58
2007-05-01,218.58,225.55
2007-05-02,219.49001,226.49
2007-05-03,221.56,228.62
2007-05-04,227.34,234.59
2007-05-07,227.22,234.46
2007-05-08,224.95,232.12
2007-05-09,226.57001,233.79
2007-05-10,223.10001,230.21
2007-05-11,227.5,234.75
2007-05-14,226.17999,233.39
2007-05-15,224.38,231.53
2007-05-16,227.11,234.35
2007-05-17,227.38,234.63
2007-05-18,230.34,237.68
2007-05-21,229.23,236.54
2007-05-22,230.71001,238.07
2007-05-23,228.53999,235.83
2007-05-24,225.67999,232.88
2007-05-25,225.53,232.72
2007-05-29,228.44,235.72
2007-05-30,232,239.4
2007-05-31,230.82001,238.18
2007-06-01,230.71001,238.07
2007-06-04,229.71001,237.03
2007-06-05,229.36,236.67
2007-06-06,227.35001,234.6
2007-06-07,220.05,227.07
2007-06-08,225.06,232.24
2007-06-11,227.16,234.4
2007-06-12,227.85001,235.12
2007-06-13,233.64,241.09
2007-06-14,225.75,232.95
2007-06-15,226.19,233.4
2007-06-18,226.97,234.21
2007-06-19,229.47,236.79
2007-06-20,225.89,233.09
2007-06-21,226.89999,234.14
2007-06-22,222.39999,229.49
2007-06-25,216.74001,223.65
2007-06-26,214.17,221
2007-06-27,219.33,226.32
2007-06-28,218.96001,225.94
2007-06-29,216.75,223.66
2007-07-02,219.17999,226.17
2007-07-03,224.55,231.71
2007-07-05,221.32001,228.38
2007-07-06,223.64,230.77
2007-07-09,223.3,230.42
2007-07-10,217.08,224
2007-07-11,216.72,223.63
2007-07-12,220.28999,227.31
2007-07-13,222.17999,229.26
2007-07-16,220.39999,227.43
2007-07-17,219.39999,226.4
2007-07-18,214.99001,221.85
2007-07-19,211.69,218.44
2007-07-20,205.94,212.51
2007-07-23,205.03999,211.58
2007-07-24,198.14999,204.47
2007-07-25,203.16,209.64
2007-07-26,195.12,201.34
2007-07-27,192.64999,199.15
2007-07-30,195.74001,202.35
2007-07-31,188.34,194.7
2007-08-01,189,195.38
2007-08-02,187.46001,193.79
2007-08-03,179.67999,185.75
2007-08-06,187.78999,194.13
2007-08-07,191.25,197.71
2007-08-08,193.3,199.83
2007-08-09,182.25,188.4
2007-08-10,180.5,186.59
2007-08-13,177.5,183.49
2007-08-14,169.75,175.48
2007-08-15,164.89999,170.47
2007-08-16,169.85001,175.58
2007-08-17,175,180.91
2007-08-20,172.75999,178.59
2007-08-21,175.48,181.4
2007-08-22,177.89,183.9
2007-08-23,177.5,183.49
2007-08-24,179.73,185.8
2007-08-27,177.95,183.96
2007-08-28,170.95,176.72
2007-08-29,173.72,179.59
2007-08-30,171.38,177.17
2007-08-31,176.00999,181.95
2007-09-04,180.8,186.9
2007-09-05,177.81,183.81
2007-09-06,179.17999,185.23
2007-09-07,178.98,185.02
2007-09-10,183.61,189.81
